Trip_ID,Source,Destination,Destination_Type,Season,Cost,Package_Price,User_Budget,User_Rating,Package_Type,Package_Category,Accomidation_type,Transport_type,Package_Title,Trip_Description,Itinerary_Plan,Highlights,Image_URL,Duration_Days
T0431,Jaipur,Goa,Beach,Winter,16857,15171,25214,4.1,Couple,Beach,Standard Hotel,Jeep / Trek / Off-road,Goa Getaway 7D/6N,Explore the best of Goa on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Goa. Remaining days for local exploration.,Goa beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://images.unsplash.com/photo-1507525428034-b723cf961d3e,7
T0432,Kolkata,Darjeeling,Hill,All Season,16133,14519,19261,3.9,Family,Nature,Homestay,Bus / Train / Cab,Darjeeling Getaway 7D/6N,Explore the best of Darjeeling on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Darjeeling. Remaining days for local exploration.,Hill viewpoints near Darjeeling; Short treks; Nature walks; Local village visit; Sunrise spots,https://s7ap1.scene7.com/is/image/incredibleindia/1-the-land-of-the-thunderbolt-darjeeling-west-bengal-city-ff?qlt=82&ts=1726643758623,7
T0433,Mumbai,Auli,Adventure,All Season,12651,11385,17270,4.6,Luxury,Nature,Standard Hotel,Bus / Train / Cab,Auli Getaway 5D/4N,Explore the best of Auli on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Auli. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://www.mygoodtrip.in/wp-content/uploads/2020/08/auli-1024x694.jpg,5
T0434,Kolkata,Andaman,Beach,Spring,9304,8373,11535,4.9,Luxury,Spiritual,Ashram,Car/Coach,Andaman Getaway 5D/4N,Explore the best of Andaman on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Andaman. Remaining days for local exploration.,Andaman beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://www.gokitetours.com/wp-content/uploads/2024/09/andaman-tour-packages-from-india.webp,5
T0435,Pune,Ooty,Hill,All Season,15469,13922,18311,4,Luxury,Nature,Campsite,Flight / Cab,Ooty Getaway 7D/6N,Explore the best of Ooty on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ooty. Remaining days for local exploration.,Hill viewpoints near Ooty; Short treks; Nature walks; Local village visit; Sunrise spots,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHoH7U1OglmPYpslu-MjmmCZGVcZx5am92eg&s,7
T0436,Bangalore,Khajuraho,Cultural,All Season,16031,14427,21278,4.8,Family,Nature,Standard Hotel,Cab / Bus / Jeep,Khajuraho Getaway 8D/7N,Explore the best of Khajuraho on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Khajuraho. Remaining days for local exploration.,Khajuraho City Palace; Khajuraho Heritage Walk; Local markets; Traditional performance; Museum visit,https://kevinstandagephotography.wordpress.com/wp-content/uploads/2018/04/ksp_4720.jpg?w=890,8
T0437,Ahmedabad,Mysore,Cultural,All Season,3907,3516,5195,4.4,Couple,Cultural,Standard Hotel,Cab / Jeep / Train,Mysore Getaway 2D/1N,Explore the best of Mysore on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Mysore. Remaining days for local exploration.,Mysore City Palace; Mysore Heritage Walk; Local markets; Traditional performance; Museum visit,https://www.holidaymonk.com/wp-content/uploads/2022/05/Mysore-Palace.webp,2
T0438,Jaipur,Bandhavgarh,Nature,All Season,2857,2571,3594,4,Budget,Adventure,Standard Hotel,Bus / Train / Cab,Bandhavgarh Getaway 1D/1N,Explore the best of Bandhavgarh on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bandhavgarh. Remaining days for local exploration.,Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://www.bandhavgarh.net/wp-content/uploads/2023/03/bandhavgarh-national-park-gate.webp,1
T0439,Delhi,Ooty,Hill,All Season,18346,16511,20640,4.7,Family,Nature,Standard Hotel,Car/Coach,Ooty Getaway 8D/7N,Explore the best of Ooty on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ooty. Remaining days for local exploration.,Hill viewpoints near Ooty; Short treks; Nature walks; Local village visit; Sunrise spots,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHoH7U1OglmPYpslu-MjmmCZGVcZx5am92eg&s,8
T0440,Delhi,Goa,Beach,Winter,10728,9655,13153,4.4,Family,Nature,Homestay,Flight / Cab,Goa Getaway 6D/5N,Explore the best of Goa on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Goa. Remaining days for local exploration.,Goa beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://images.unsplash.com/photo-1507525428034-b723cf961d3e,6
T0441,Ahmedabad,Munnar,Hill,All Season,8987,8088,10488,4.8,Luxury,Cultural,Ashram,Train / Bus,Munnar Getaway 3D/2N,Explore the best of Munnar on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Munnar. Remaining days for local exploration.,Hill viewpoints near Munnar; Short treks; Nature walks; Local village visit; Sunrise spots,https://wandersmunnar.com/wp-content/uploads/2022/07/topstation-tour-1.jpg,3
T0442,Jaipur,Ladakh,Adventure,Summer,3223,2900,4787,5,Family,Nature,Resort,Train / Bus,Ladakh Getaway 1D/1N,Explore the best of Ladakh on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,1
T0443,Goa,Shimla,Hill,Spring,7776,6998,10970,3.6,Budget,Hill,Ashram,Cab / Bus / Jeep,Shimla Getaway 3D/2N,Explore the best of Shimla on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Shimla. Remaining days for local exploration.,Hill viewpoints near Shimla; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.hindustantimes.com/ht-img/img/2024/02/03/1600x900/ANI-20240201323-0_1706807941007_1706943308957.jpg,3
T0444,Delhi,Jaipur,Cultural,Summer,7252,6526,10525,4.1,Family,Adventure,Heritage Hotel,Jeep / Trek / Off-road,Jaipur Getaway 3D/2N,Explore the best of Jaipur on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Jaipur. Remaining days for local exploration.,Jaipur City Palace; Jaipur Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.unsplash.com/photo-1603262110263-fb0112e7cc33,3
T0445,Pune,Tirupati,Spiritual,All Season,20450,18405,24011,4.3,Family,Spiritual,Heritage Hotel,Cab / Jeep / Train,Tirupati Getaway 10D/9N,Explore the best of Tirupati on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Tirupati. Remaining days for local exploration.,Tirupati temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://upload.wikimedia.org/wikipedia/commons/4/4e/Tirumala_090615.jpg,10
T0446,Kolkata,Sundarbans,Nature,All Season,1890,1701,2170,3.7,Budget,Hill,Standard Hotel,Cab / Bus / Jeep,Sundarbans Getaway 1D/1N,Explore the best of Sundarbans on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Sundarbans. Remaining days for local exploration.,Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i.natgeofe.com/n/a50f7239-ff6d-4874-9448-25d94d8d1c80/sundarbans-bangladesh_16x9.jpg?w=1200,1
T0447,Bangalore,Periyar,Nature,All Season,18384,16545,26902,4.3,Couple,Hill,Homestay,Bus / Train / Cab,Periyar Getaway 8D/7N,Explore the best of Periyar on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Periyar. Remaining days for local exploration.,Scenic spots around Periyar; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://kaziranganationalparkassam.in/wp-content/uploads/2021/07/kerala-periyar-national-park-season.jpg,8
T0448,Pune,Ladakh,Adventure,Summer,20422,18379,25635,3.8,Budget,Adventure,Homestay,Car/Coach,Ladakh Getaway 6D/5N,Explore the best of Ladakh on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,6
T0449,Pune,Auli,Adventure,All Season,10165,9148,13473,4.3,Group,Spiritual,Ashram,Flight / Cab,Auli Getaway 4D/3N,Explore the best of Auli on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Auli. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://www.mygoodtrip.in/wp-content/uploads/2020/08/auli-1024x694.jpg,4
T0450,Ahmedabad,Manali,Hill,Monsoon,8208,7387,9563,3.7,Budget,Hill,Homestay,Bus / Train / Cab,Manali Getaway 4D/3N,Explore the best of Manali on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Manali. Remaining days for local exploration.,Hill viewpoints near Manali; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.hindustantimes.com/ht-img/img/2024/02/03/1600x900/ANI-20240201323-0_1706807941007_1706943308957.jpg,4
T0451,Ahmedabad,Goa,Beach,Winter,24448,22003,35412,4.6,Luxury,Adventure,Ashram,Cab / Bus / Jeep,Goa Getaway 10D/9N,Explore the best of Goa on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Goa. Remaining days for local exploration.,Goa beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://images.unsplash.com/photo-1507525428034-b723cf961d3e,10
T0452,Goa,Kerala,Nature,Spring,5321,4788,7772,4.5,Family,Cultural,Standard Hotel,Jeep / Trek / Off-road,Kerala Getaway 2D/1N,Explore the best of Kerala on this 2 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Kerala. Remaining days for local exploration.,Scenic spots around Kerala; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://media.worldnomads.com/social-share-images/india/see-and-do-kerala-social.jpg,2
T0453,Goa,Rishikesh,Adventure,Summer,20199,18179,26392,4.8,Budget,Hill,Standard Hotel,Jeep / Trek / Off-road,Rishikesh Getaway 6D/5N,Explore the best of Rishikesh on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Rishikesh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://media2.thrillophilia.com/images/photos/000/143/118/original/1549266706_shutterstock_1136356946.jpg?w=753&h=450&dpr=1.5,6
T0454,Pune,Munnar,Hill,All Season,9680,8712,10748,3.6,Budget,Cultural,Cottage,Car/Coach,Munnar Getaway 4D/3N,Explore the best of Munnar on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Munnar. Remaining days for local exploration.,Hill viewpoints near Munnar; Short treks; Nature walks; Local village visit; Sunrise spots,https://wandersmunnar.com/wp-content/uploads/2022/07/topstation-tour-1.jpg,4
T0455,Jaipur,Bandhavgarh,Nature,All Season,21833,19649,32517,4.6,Budget,Hill,Cottage,Jeep / Trek / Off-road,Bandhavgarh Getaway 9D/8N,Explore the best of Bandhavgarh on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Bandhavgarh. Remaining days for local exploration.,Scenic spots around Bandhavgarh; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://www.bandhavgarh.net/wp-content/uploads/2023/03/bandhavgarh-national-park-gate.webp,9
T0456,Bangalore,Sundarbans,Nature,All Season,6993,6293,7733,4.2,Luxury,Hill,Homestay,Flight / Cab,Sundarbans Getaway 4D/3N,Explore the best of Sundarbans on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Sundarbans. Remaining days for local exploration.,Scenic spots around Sundarbans; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i.natgeofe.com/n/a50f7239-ff6d-4874-9448-25d94d8d1c80/sundarbans-bangladesh_16x9.jpg?w=1200,4
T0457,Hyderabad,Hampi,Cultural,All Season,19737,17763,27488,4.4,Family,Nature,Cottage,Cab / Bus / Jeep,Hampi Getaway 10D/9N,Explore the best of Hampi on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Hampi. Remaining days for local exploration.,Hampi City Palace; Hampi Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.travelandleisureasia.com/wp-content/uploads/sites/2/2025/02/12133950/Hampi-places-to-visit-FI-1600x900.jpg,10
T0458,Bangalore,Kerala,Nature,Spring,1992,1792,2376,3.8,Group,Beach,Homestay,Cab / Bus / Jeep,Kerala Getaway 1D/1N,Explore the best of Kerala on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Kerala. Remaining days for local exploration.,Scenic spots around Kerala; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://media.worldnomads.com/social-share-images/india/see-and-do-kerala-social.jpg,1
T0459,Kolkata,Jaipur,Cultural,Summer,13228,11905,15215,4.9,Group,Beach,Homestay,Jeep / Trek / Off-road,Jaipur Getaway 5D/4N,Explore the best of Jaipur on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Jaipur. Remaining days for local exploration.,Jaipur City Palace; Jaipur Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.unsplash.com/photo-1603262110263-fb0112e7cc33,5
T0460,Delhi,Ladakh,Adventure,Summer,13106,11795,17564,4.4,Luxury,Adventure,Heritage Hotel,Flight / Cab,Ladakh Getaway 6D/5N,Explore the best of Ladakh on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,6
T0461,Goa,Amritsar,Spiritual,All Season,14893,13403,22205,4.9,Group,Nature,Resort,Jeep / Trek / Off-road,Amritsar Getaway 10D/9N,Explore the best of Amritsar on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Amritsar. Remaining days for local exploration.,Amritsar temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcQwkc1OlbvCkfK-Lj-J6rqpN5ZZ_x23V1nAMQ&s,10
T0462,Chennai,Ooty,Hill,All Season,20781,18702,24626,4.9,Family,Nature,Ashram,Bus / Train / Cab,Ooty Getaway 9D/8N,Explore the best of Ooty on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ooty. Remaining days for local exploration.,Hill viewpoints near Ooty; Short treks; Nature walks; Local village visit; Sunrise spots,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHoH7U1OglmPYpslu-MjmmCZGVcZx5am92eg&s,9
T0463,Hyderabad,Mysore,Cultural,All Season,7343,6608,8497,3.7,Group,Beach,Campsite,Bus / Train / Cab,Mysore Getaway 4D/3N,Explore the best of Mysore on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Mysore. Remaining days for local exploration.,Mysore City Palace; Mysore Heritage Walk; Local markets; Traditional performance; Museum visit,https://www.holidaymonk.com/wp-content/uploads/2022/05/Mysore-Palace.webp,4
T0464,Kolkata,Jaipur,Cultural,Summer,15538,13984,21536,5,Group,Spiritual,Campsite,Car/Coach,Jaipur Getaway 8D/7N,Explore the best of Jaipur on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Jaipur. Remaining days for local exploration.,Jaipur City Palace; Jaipur Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.unsplash.com/photo-1603262110263-fb0112e7cc33,8
T0465,Hyderabad,pondicherry,Beach,Spring,18579,16721,20901,4.2,Group,Beach,Resort,Cab / Bus / Jeep,pondicherry Getaway 9D/8N,Explore the best of pondicherry on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in pondicherry. Remaining days for local exploration.,pondicherry beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://theculturetrip.com/wp-content/uploads/2017/12/rock-beach-pondy.jpg,9
T0466,Kolkata,Rishikesh,Spiritual,Summer,15595,14035,19198,4.5,Luxury,Adventure,Campsite,Flight / Cab,Rishikesh Getaway 8D/7N,Explore the best of Rishikesh on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Rishikesh. Remaining days for local exploration.,Rishikesh temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://media2.thrillophilia.com/images/photos/000/143/118/original/1549266706_shutterstock_1136356946.jpg?w=753&h=450&dpr=1.5,8
T0467,Ahmedabad,chennai,Beach,Monsoon,2449,2204,2747,4.8,Couple,Hill,Resort,Flight / Cab,chennai Getaway 1D/1N,Explore the best of chennai on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in chennai. Remaining days for local exploration.,chennai beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Chennai_-_bird%27s-eye_view.jpg/1200px-Chennai_-_bird%27s-eye_view.jpg,1
T0468,Chennai,Munnar,Hill,All Season,9345,8410,11528,4,Luxury,Spiritual,Cottage,Jeep / Trek / Off-road,Munnar Getaway 4D/3N,Explore the best of Munnar on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Munnar. Remaining days for local exploration.,Hill viewpoints near Munnar; Short treks; Nature walks; Local village visit; Sunrise spots,https://wandersmunnar.com/wp-content/uploads/2022/07/topstation-tour-1.jpg,4
T0469,Chennai,Auli,Adventure,All Season,17596,15836,25505,4.1,Group,Hill,Resort,Bus / Train / Cab,Auli Getaway 6D/5N,Explore the best of Auli on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Auli. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://www.mygoodtrip.in/wp-content/uploads/2020/08/auli-1024x694.jpg,6
T0470,Hyderabad,Munnar,Hill,All Season,13984,12585,18771,4.3,Couple,Cultural,Standard Hotel,Cab / Jeep / Train,Munnar Getaway 6D/5N,Explore the best of Munnar on this 6 Days / 5 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Munnar. Remaining days for local exploration.,Hill viewpoints near Munnar; Short treks; Nature walks; Local village visit; Sunrise spots,https://wandersmunnar.com/wp-content/uploads/2022/07/topstation-tour-1.jpg,6
T0471,Chennai,pondicherry,Beach,Spring,22860,20574,33606,4,Family,Beach,Ashram,Flight / Cab,pondicherry Getaway 10D/9N,Explore the best of pondicherry on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in pondicherry. Remaining days for local exploration.,pondicherry beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://theculturetrip.com/wp-content/uploads/2017/12/rock-beach-pondy.jpg,10
T0472,Chennai,Kerala,Nature,Spring,12023,10820,15895,3.8,Group,Spiritual,Heritage Hotel,Cab / Bus / Jeep,Kerala Getaway 5D/4N,Explore the best of Kerala on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Kerala. Remaining days for local exploration.,Scenic spots around Kerala; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://media.worldnomads.com/social-share-images/india/see-and-do-kerala-social.jpg,5
T0473,Ahmedabad,Manali,Adventure,Monsoon,25658,23092,31630,4.1,Couple,Beach,Standard Hotel,Bus / Train / Cab,Manali Getaway 8D/7N,Explore the best of Manali on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Manali. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://www.gokitetours.com/wp-content/uploads/2024/10/The-7-Best-Places-to-visit-in-Shimla-for-Snowfall.webp,8
T0474,Hyderabad,Ladakh,Adventure,Summer,29599,26639,34816,4.8,Luxury,Beach,Resort,Train / Bus,Ladakh Getaway 9D/8N,Explore the best of Ladakh on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,9
T0475,Bangalore,Ladakh,Adventure,Summer,16138,14524,20374,4.3,Family,Adventure,Cottage,Cab / Bus / Jeep,Ladakh Getaway 5D/4N,Explore the best of Ladakh on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ladakh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://dynamic-media-cdn.tripadvisor.com/media/photo-o/2c/a9/ce/de/caption.jpg?w=1200&h=1200&s=1,5
T0476,Ahmedabad,Munnar,Hill,All Season,15945,14350,18685,4.8,Family,Beach,Cottage,Flight / Cab,Munnar Getaway 7D/6N,Explore the best of Munnar on this 7 Days / 6 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Munnar. Remaining days for local exploration.,Hill viewpoints near Munnar; Short treks; Nature walks; Local village visit; Sunrise spots,https://wandersmunnar.com/wp-content/uploads/2022/07/topstation-tour-1.jpg,7
T0477,Bangalore,Jaipur,Cultural,Summer,9788,8809,13098,4.6,Budget,Adventure,Resort,Car/Coach,Jaipur Getaway 5D/4N,Explore the best of Jaipur on this 5 Days / 4 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Jaipur. Remaining days for local exploration.,Jaipur City Palace; Jaipur Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.unsplash.com/photo-1603262110263-fb0112e7cc33,5
T0478,Jaipur,Munnar,Hill,All Season,3075,2767,4225,4.1,Luxury,Nature,Cottage,Car/Coach,Munnar Getaway 1D/1N,Explore the best of Munnar on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Munnar. Remaining days for local exploration.,Hill viewpoints near Munnar; Short treks; Nature walks; Local village visit; Sunrise spots,https://wandersmunnar.com/wp-content/uploads/2022/07/topstation-tour-1.jpg,1
T0479,Bangalore,Khajuraho,Cultural,All Season,17932,16138,23198,3.6,Budget,Cultural,Standard Hotel,Cab / Jeep / Train,Khajuraho Getaway 8D/7N,Explore the best of Khajuraho on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Khajuraho. Remaining days for local exploration.,Khajuraho City Palace; Khajuraho Heritage Walk; Local markets; Traditional performance; Museum visit,https://kevinstandagephotography.wordpress.com/wp-content/uploads/2018/04/ksp_4720.jpg?w=890,8
T0480,Goa,Rishikesh,Spiritual,Summer,1417,1275,1624,4.3,Luxury,Adventure,Campsite,Flight / Cab,Rishikesh Getaway 1D/1N,Explore the best of Rishikesh on this 1 Days / 1 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Rishikesh. Remaining days for local exploration.,Rishikesh temples & ghats; Morning rituals/aarti; Meditation session; Pilgrim walks; Spiritual talks,https://media2.thrillophilia.com/images/photos/000/143/118/original/1549266706_shutterstock_1136356946.jpg?w=753&h=450&dpr=1.5,1
T0481,Mumbai,Hampi,Cultural,All Season,5854,5268,8115,4.5,Group,Hill,Resort,Jeep / Trek / Off-road,Hampi Getaway 3D/2N,Explore the best of Hampi on this 3 Days / 2 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Hampi. Remaining days for local exploration.,Hampi City Palace; Hampi Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.travelandleisureasia.com/wp-content/uploads/sites/2/2025/02/12133950/Hampi-places-to-visit-FI-1600x900.jpg,3
T0482,Hyderabad,Rishikesh,Adventure,Summer,25567,23010,28397,4.1,Luxury,Spiritual,Resort,Car/Coach,Rishikesh Getaway 10D/9N,Explore the best of Rishikesh on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Rishikesh. Remaining days for local exploration.,Trekking/hiking; River activities; Camping; Off-road exploration; High viewpoint,https://media2.thrillophilia.com/images/photos/000/143/118/original/1549266706_shutterstock_1136356946.jpg?w=753&h=450&dpr=1.5,10
T0483,Goa,chennai,Beach,Monsoon,20481,18432,29003,4.3,Couple,Adventure,Resort,Train / Bus,chennai Getaway 10D/9N,Explore the best of chennai on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in chennai. Remaining days for local exploration.,chennai beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d9/Chennai_-_bird%27s-eye_view.jpg/1200px-Chennai_-_bird%27s-eye_view.jpg,10
T0484,Kolkata,Shimla,Hill,Spring,10527,9474,13699,4.7,Family,Spiritual,Standard Hotel,Train / Bus,Shimla Getaway 4D/3N,Explore the best of Shimla on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Shimla. Remaining days for local exploration.,Hill viewpoints near Shimla; Short treks; Nature walks; Local village visit; Sunrise spots,https://www.hindustantimes.com/ht-img/img/2024/02/03/1600x900/ANI-20240201323-0_1706807941007_1706943308957.jpg,4
T0485,Delhi,Ooty,Hill,All Season,17305,15574,23130,4.7,Luxury,Spiritual,Standard Hotel,Train / Bus,Ooty Getaway 8D/7N,Explore the best of Ooty on this 8 Days / 7 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Ooty. Remaining days for local exploration.,Hill viewpoints near Ooty; Short treks; Nature walks; Local village visit; Sunrise spots,https://encrypted-tbn0.gstatic.com/images?q=tbn:ANd9GcRHoH7U1OglmPYpslu-MjmmCZGVcZx5am92eg&s,8
T0486,Jaipur,Goa,Beach,Winter,22304,20073,30091,4.1,Luxury,Beach,Resort,Train / Bus,Goa Getaway 9D/8N,Explore the best of Goa on this 9 Days / 8 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Goa. Remaining days for local exploration.,Goa beaches; Water sports; Sunset cruise; Beachside relaxation; Seafood sampling,https://images.unsplash.com/photo-1507525428034-b723cf961d3e,9
T0487,Chennai,Jaipur,Cultural,Summer,26258,23632,32208,3.8,Budget,Beach,Ashram,Train / Bus,Jaipur Getaway 10D/9N,Explore the best of Jaipur on this 10 Days / 9 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Jaipur. Remaining days for local exploration.,Jaipur City Palace; Jaipur Heritage Walk; Local markets; Traditional performance; Museum visit,https://images.unsplash.com/photo-1603262110263-fb0112e7cc33,10
T0488,Ahmedabad,Coorg,Nature,All Season,9112,8200,10849,4,Budget,Spiritual,Homestay,Cab / Bus / Jeep,Coorg Getaway 4D/3N,Explore the best of Coorg on this 4 Days / 3 Nights package with inclusive amenities.,Day 1: Arrival and sightseeing in Coorg. Remaining days for local exploration.,Scenic spots around Coorg; Nature trails; Wildlife/Backwater cruise; Sunset viewpoints; Local flora & fauna,https://i0.wp.com/oneday.travel/wp-content/uploads/up-tours-1-day-coorg-with-talacauvery-local-sightseeing-tour-package-private-car-header.jpg?fit=1400%2C700&ssl=1,4
